symbol,dateTime,startPrice,highestPrice,lowestPrice,endPrice,volume
GC.COMM,2023-08-25T21:59:59Z,1944.9,1950.4,1931.0,1939.9,163733
GC.COMM,2023-08-28T21:59:59Z,1944.0,1954.2,1940.1,1946.8,113565
GC.COMM,2023-08-29T21:59:59Z,1948.1,1966.5,1941.7,1965.1,169333
GC.COMM,2023-08-31T21:59:59Z,1970.2,1974.9,1965.5,1965.9,125945
GC.COMM,2023-09-01T21:59:59Z,1966.4,1980.2,1960.7,1967.1,158269
GC.COMM,2023-09-11T21:59:59Z,1943.3,1954.6,1939.5,1947.2,128750
GC.COMM,2023-09-12T21:59:59Z,1945.6,1947.5,1929.9,1935.1,155034
GC.COMM,2023-09-21T21:59:59Z,1952.0,1952.2,1933.1,1939.6,218211
GC.COMM,2023-09-26T21:59:59Z,1935.1,1935.5,1917.2,1919.8,202105
GC.COMM,2023-09-29T21:59:59Z,1882.3,1896.7,1862.3,1866.1,234756
GC.COMM,2023-10-05T21:59:59Z,1837.6,1843.5,1826.2,1831.8,163680
GC.COMM,2023-10-11T21:59:59Z,1873.7,1890.9,1871.7,1887.3,162914
GC.COMM,2023-10-12T21:59:59Z,1888.1,1898.3,1880.6,1883.0,158089
GC.COMM,2023-10-16T21:59:59Z,1941.3,1943.0,1921.2,1934.3,174742
GC.COMM,2023-10-17T21:59:59Z,1933.3,1944.5,1924.6,1935.7,159430
GC.COMM,2023-10-18T21:59:59Z,1936.7,1975.8,1935.9,1968.3,261168
GC.COMM,2023-10-19T21:59:59Z,1960.1,1990.2,1957.0,1980.5,253690
GC.COMM,2023-10-25T21:59:59Z,1982.7,1998.6,1973.6,1994.9,235699
GC.COMM,2023-10-30T21:59:59Z,2013.5,2016.8,1999.7,2005.6,177834
GC.COMM,2023-11-01T21:59:59Z,1993.3,2005.9,1978.2,1987.5,190094
GC.COMM,2023-11-02T21:59:59Z,1992.0,1999.2,1986.3,1993.5,150476
GC.COMM,2023-11-16T21:59:59Z,1963.0,1991.1,1959.0,1987.3,182935
GC.COMM,2023-11-24T21:59:59Z,1993.7,2004.5,1992.1,2003.0,211252
GC.COMM,2023-12-04T21:59:59Z,2094.4,2152.3,2038.4,2042.2,368688
GC.COMM,2023-12-07T21:59:59Z,2043.4,2057.2,2036.6,2046.4,165566
GC.COMM,2023-12-12T21:59:59Z,1997.8,2012.5,1992.3,1993.2,140257
GC.COMM,2023-12-13T21:59:59Z,1995.1,2043.3,1987.9,1997.3,183780
GC.COMM,2023-12-22T21:59:59Z,2055.7,2068.7,2052.2,2057.1001,202
GC.COMM,2023-12-25T21:59:59Z,2057.1001,2057.1001,2057.1001,2057.1001,14361
GC.COMM,2023-12-26T21:59:59Z,2060.0,2060.8,2054.2,2058.2,64
GC.COMM,2024-01-03T21:59:59Z,2034.2,2044.0,2034.2,2034.2,54
GC.COMM,2024-01-04T21:59:59Z,2041.6,2044.5,2038.0,2042.3,88
GC.COMM,2024-01-05T21:59:59Z,2044.5,2048.1001,2042.4,2042.4,12
GC.COMM,2024-01-11T21:59:59Z,2025.1,2025.1,2014.3,2014.3,97
GC.COMM,2024-01-16T21:59:59Z,2051.7,2054.8,2026.0,2026.0,46
GC.COMM,2024-01-23T21:59:59Z,2030.3,2030.3,2022.5,2023.7,15
GBSE.F,2022-06-03T21:59:59Z,11.037,11.037,11.014,11.014,0
GBSE.F,2022-06-16T21:59:59Z,10.794,10.868,10.794,10.868,1252
GBSE.F,2022-07-05T21:59:59Z,10.666,10.666,10.406,10.406,6998
GBSE.F,2022-07-08T21:59:59Z,10.269,10.269,10.251,10.262,500
GBSE.F,2022-07-15T21:59:59Z,10.093,10.093,10.03,10.052,222
GBSE.F,2022-08-16T21:59:59Z,10.418,10.426,10.418,10.426,8836
GBSE.F,2022-08-18T21:59:59Z,10.34,10.347,10.34,10.347,120
GBSE.F,2022-08-30T21:59:59Z,10.15,10.15,10.095,10.095,0
GBSE.F,2022-09-07T21:59:59Z,9.8555,9.9875,9.8555,9.9875,0
GBSE.F,2022-09-13T21:59:59Z,10.079,10.096,10.079,10.096,0
GBSE.F,2022-09-15T21:59:59Z,9.8735,9.8765,9.8655,9.8655,0
GBSE.F,2022-09-19T21:59:59Z,9.7135,9.742,9.7135,9.7305,0
GBSE.F,2022-11-07T21:59:59Z,9.6825,9.765,9.6825,9.765,24
GBSE.F,2022-12-13T21:59:59Z,10.351,10.556,10.349,10.556,0
GBSE.F,2022-12-30T21:59:59Z,10.496,10.514,10.477,10.514,0
GBSE.F,2023-01-03T21:59:59Z,10.617,10.629,10.583,10.59,0
GBSE.F,2023-01-10T21:59:59Z,10.776,10.834,10.771,10.834,1645
GBSE.F,2023-01-18T21:59:59Z,10.954,11.071,10.954,11.03,20
GBSE.F,2023-01-23T21:59:59Z,11.071,11.099,11.071,11.09,0
GBSE.F,2023-01-31T21:59:59Z,10.984,11.115,10.984,11.115,19600
GBSE.F,2023-04-12T21:59:59Z,11.526,11.585,11.498,11.498,164
GBSE.F,2023-04-24T21:59:59Z,11.313,11.344,11.313,11.344,0
GBSE.F,2023-05-10T21:59:59Z,11.585,11.688,11.578,11.578,0
GBSE.F,2023-11-03T21:59:59Z,11.206,11.218,11.201,11.208,459
GBSE.F,2023-11-21T21:59:59Z,11.185,11.252,11.185,11.252,0
GBSE.F,2023-12-19T21:59:59Z,11.359,11.359,11.359,11.359,0
GBSE.F,2024-01-16T21:59:59Z,11.474,11.474,11.43,11.43,10
GBSE.F,2022-06-02T21:59:59Z,10.95,10.95,10.95,10.95,0
GBSE.F,2022-06-23T21:59:59Z,10.821,10.842,10.821,10.842,1066
GBSE.F,2022-07-19T21:59:59Z,10.06,10.066,10.05,10.05,1030
GBSE.F,2022-07-22T21:59:59Z,10.093,10.124,10.093,10.124,3608
GBSE.F,2022-07-26T21:59:59Z,10.121,10.144,10.116,10.116,409
GBSE.F,2022-11-03T21:59:59Z,9.469,9.469,9.392,9.392,0
GBSE.F,2022-12-16T21:59:59Z,10.285,10.362,10.277,10.362,0
GBSE.F,2023-03-22T21:59:59Z,11.113,11.159,11.096,11.159,0
GBSE.F,2023-03-24T21:59:59Z,11.416,11.443,11.387,11.393,28934
GBSE.F,2023-04-03T21:59:59Z,11.223,11.392,11.223,11.392,0
GBSE.F,2023-04-05T21:59:59Z,11.592,11.599,11.551,11.551,160
GBSE.F,2023-04-11T21:59:59Z,11.446,11.476,11.429,11.476,0
GBSE.F,2023-04-28T21:59:59Z,11.329,11.37,11.329,11.37,0
GBSE.F,2023-05-03T21:59:59Z,11.524,11.578,11.512,11.578,0
GBSE.F,2023-06-05T21:59:59Z,11.053,11.156,11.053,11.156,0
GBSE.F,2023-06-06T21:59:59Z,11.169,11.169,11.16,11.16,0
GBSE.F,2023-06-08T21:59:59Z,11.073,11.091,11.064,11.091,0
GBSE.F,2023-06-12T21:59:59Z,11.126,11.186,11.126,11.186,0
GBSE.F,2023-07-18T21:59:59Z,11.123,11.149,11.123,11.149,0
GBSE.F,2023-07-24T21:59:59Z,11.116,11.15,11.116,11.145,25
GBSE.F,2023-07-25T21:59:59Z,11.129,11.129,11.094,11.102,0
GBSE.F,2023-09-11T21:59:59Z,10.895,10.903,10.892,10.894,0
GBSE.F,2023-10-24T21:59:59Z,11.147,11.147,11.147,11.147,50
GBSE.F,2023-10-26T21:59:59Z,11.231,11.231,11.143,11.143,0
GBSE.F,2023-11-06T21:59:59Z,11.187,11.2,11.186,11.188,3700
GBSE.F,2023-11-15T21:59:59Z,11.111,11.114,11.017,11.05,0
GBSE.F,2023-11-27T21:59:59Z,11.326,11.326,11.315,11.315,0
XLM-USD.CC,2022-06-27T21:59:59Z,0.1202261856,0.1239893569,0.117241599,0.1189887449,144574714
XLM-USD.CC,2022-07-02T21:59:59Z,0.1094119577,0.1105853758,0.1058441058,0.1086497246,143832220
XLM-USD.CC,2022-07-06T21:59:59Z,0.1080866561,0.1101545492,0.1069302556,0.1093706453,136378224
XLM-USD.CC,2022-07-11T21:59:59Z,0.1074018657,0.1077036904,0.1013691293,0.1014327527,134856973
XLM-USD.CC,2022-07-16T21:59:59Z,0.1074774649,0.1100895301,0.1055616976,0.1094303956,126183140
XLM-USD.CC,2022-07-22T21:59:59Z,0.1135562621,0.1158001424,0.1108049502,0.1119520584,187196105
XLM-USD.CC,2022-08-06T21:59:59Z,0.1182755244,0.1228919922,0.1182012759,0.1217234856,118039192
XLM-USD.CC,2022-08-11T21:59:59Z,0.1257434706,0.1271990016,0.1247265505,0.1253624713,138626027
XLM-USD.CC,2022-08-14T21:59:59Z,0.1266895126,0.1294269768,0.1247684696,0.1256052275,117860284
XLM-USD.CC,2022-08-17T21:59:59Z,0.1219469079,0.1273594624,0.1196797765,0.1210938501,153882884
XLM-USD.CC,2022-08-18T21:59:59Z,0.1211048833,0.1216518109,0.1159286531,0.1159811453,109032328
XLM-USD.CC,2022-08-22T21:59:59Z,0.1110950583,0.1110950583,0.106443287,0.1095722331,106285743
XLM-USD.CC,2022-09-13T21:59:59Z,0.1138748202,0.1139012655,0.1044106647,0.1049286012,145253153
XLM-USD.CC,2022-09-20T21:59:59Z,0.1118561005,0.1190910818,0.1105628965,0.1174435456,298873784
XLM-USD.CC,2022-09-21T21:59:59Z,0.117447088,0.11791792,0.1095365827,0.1110096192,259136332
XLM-USD.CC,2022-09-26T21:59:59Z,0.1174043199,0.1180622586,0.1128837358,0.1136264614,157175076
XLM-USD.CC,2022-09-30T21:59:59Z,0.1153131379,0.1167987524,0.1134668541,0.1144313773,198066092
XLM-USD.CC,2022-10-08T21:59:59Z,0.1223160484,0.126972079,0.1220256331,0.12625317,213812931
XLM-USD.CC,2022-10-16T21:59:59Z,0.1119001401,0.1143253343,0.1119001401,0.1134867852,70520575
XLM-USD.CC,2022-10-20T21:59:59Z,0.1107542885,0.1130708818,0.1094703258,0.1100853438,95260751
XLM-USD.CC,2022-10-31T21:59:59Z,0.1112266041,0.1123063978,0.1097162264,0.1114156541,89219495
XLM-USD.CC,2022-11-06T21:59:59Z,0.1135979419,0.1141757464,0.109164436,0.1091648741,82513332
XLM-USD.CC,2022-11-19T21:59:59Z,0.0893408934,0.0909087931,0.088148299,0.090427438,40096369
XLM-USD.CC,2022-11-22T21:59:59Z,0.0843265049,0.0871564221,0.0828136178,0.0870073933,65272228
XLM-USD.CC,2022-12-03T21:59:59Z,0.0881225673,0.088757068,0.0863295184,0.0864235499,45065499
XLM-USD.CC,2022-12-05T21:59:59Z,0.0878367966,0.0887748566,0.0861323576,0.0868752343,41711473
XLM-USD.CC,2022-12-17T21:59:59Z,0.0745294923,0.0758535445,0.0728943869,0.0757777475,42453929
XLM-USD.CC,2022-12-27T21:59:59Z,0.0751910226,0.0753465057,0.0737348778,0.074136614,41785694
XLM-USD.CC,2023-01-06T21:59:59Z,0.072890542,0.0753167505,0.0720351582,0.0750431093,46645563
XLM-USD.CC,2023-01-10T21:59:59Z,0.0794535355,0.0801500449,0.0783478642,0.0795538507,56806127
XLM-USD.CC,2023-02-06T21:59:59Z,0.090984193,0.0916608234,0.0888593706,0.0888593706,48047787
XLM-USD.CC,2023-02-15T21:59:59Z,0.0859299897,0.0901664627,0.0848820354,0.0901564263,74014673
XLM-USD.CC,2023-02-24T21:59:59Z,0.0910042944,0.0915688497,0.0879785875,0.0891132727,71973563
XLM-USD.CC,2023-03-06T21:59:59Z,0.0827520078,0.0835219203,0.0819785656,0.0835075479,40799663
XLM-USD.CC,2023-03-09T21:59:59Z,0.0817845742,0.0821856511,0.0765043394,0.0770863637,67133528
XLM-USD.CC,2023-03-12T21:59:59Z,0.0793926143,0.083116205,0.0790629227,0.0830665588,70929099
XLM-USD.CC,2023-03-25T21:59:59Z,0.0888851182,0.0928777911,0.0886866632,0.0907594258,73901718
XLM-USD.CC,2023-04-07T21:59:59Z,0.1057806575,0.1064611793,0.1043156421,0.1064611793,49747027
XLM-USD.CC,2023-04-14T21:59:59Z,0.1054479739,0.1089264035,0.1054248333,0.1070627424,88879571
XLM-USD.CC,2023-04-19T21:59:59Z,0.1055831884,0.1059062075,0.0971498985,0.0976895797,88172361
XLM-USD.CC,2023-04-23T21:59:59Z,0.095598129,0.095598129,0.0929829204,0.0945729571,36491436
XLM-USD.CC,2023-05-08T21:59:59Z,0.0920251726,0.0924063578,0.0879637839,0.0895193883,64344918
XLM-USD.CC,2023-05-11T21:59:59Z,0.0891360832,0.0898826409,0.0877396274,0.0895048161,46005054
XLM-USD.CC,2023-05-22T21:59:59Z,0.0881330889,0.0886027204,0.0875073513,0.0881411067,30219854
XLM-USD.CC,2023-10-12T21:59:59Z,0.1032881739,0.1033130187,0.1012504124,0.1024317623,52694765
XLM-USD.CC,2023-10-18T21:59:59Z,0.1031045728,0.1046469017,0.1027579492,0.1032762252,54759971
XLM-USD.CC,2023-10-21T21:59:59Z,0.1075968345,0.1123035368,0.1075148639,0.1107067037,74881594
XLM-USD.CC,2023-10-27T21:59:59Z,0.1131475083,0.1133980478,0.110433571,0.1120997746,78763664
XLM-USD.CC,2023-10-30T21:59:59Z,0.1157745093,0.1197434235,0.1147700443,0.1190459663,94692855
XLM-USD.CC,2023-11-06T21:59:59Z,0.1258850765,0.1346899078,0.1255424806,0.1310376555,174429741
XLM-USD.CC,2023-11-10T21:59:59Z,0.1229751962,0.1243023734,0.1205567779,0.1238729914,131650824
XLM-USD.CC,2023-11-17T21:59:59Z,0.1185518707,0.1203529268,0.1148378869,0.1181605686,110101032
XLM-USD.CC,2023-11-21T21:59:59Z,0.1197656211,0.1203201961,0.113142095,0.1138242873,89608883
XLM-USD.CC,2023-11-28T21:59:59Z,0.1165162778,0.1187629104,0.1152261049,0.1184151582,78375089
XLM-USD.CC,2023-12-01T21:59:59Z,0.1183162041,0.1199035987,0.1179793895,0.1197937631,59601664
XLM-USD.CC,2023-12-06T21:59:59Z,0.1224482051,0.1256497918,0.1213432353,0.1254400565,112772898
XLM-USD.CC,2023-12-09T21:59:59Z,0.1323309159,0.1380598406,0.1317286923,0.1336922659,159872333
XLM-USD.CC,2023-12-10T21:59:59Z,0.1336953614,0.136731387,0.1320916587,0.1329864988,101653351
XLM-USD.CC,2023-12-13T21:59:59Z,0.1230800472,0.12555144,0.1188230254,0.1248958958,98981270
XLM-USD.CC,2023-12-29T21:59:59Z,0.1323511983,0.1325572614,0.1274670941,0.1296193651,93900237
XLM-USD.CC,2024-01-01T21:59:59Z,0.1289310412,0.1323741115,0.1274289637,0.1319051562,60178270
XLM-USD.CC,2024-01-03T21:59:59Z,0.1292857413,0.1327295149,0.1165507036,0.1205520636,161549407
XLM-USD.CC,2024-01-07T21:59:59Z,0.1201426484,0.1204878446,0.1149104494,0.1152306418,76439412
XLM-USD.CC,2024-01-16T21:59:59Z,0.1181924232,0.1192238432,0.116769176,0.1185400325,65533820
XLM-USD.CC,2024-01-21T21:59:59Z,0.1153799924,0.1166044208,0.1152084457,0.1155128992,50234233
XLM-USD.CC,2024-01-22T21:59:59Z,0.1155272452,0.1159515025,0.1121121848,0.112537478,76399602
XLM-USD.CC,2024-01-29T21:59:59Z,0.113753022,0.1164469588,0.1132908529,0.1164459772,59572760
XLM-USD.CC,2022-06-08T21:59:59Z,0.1405933622,0.1434589258,0.1364843877,0.140155971,164498951
XLM-USD.CC,2022-06-13T21:59:59Z,0.1192506096,0.1192506096,0.1044150832,0.1065200535,310164173
XLM-USD.CC,2022-06-22T21:59:59Z,0.1141968544,0.1153725146,0.110151409,0.113288093,167247661
XLM-USD.CC,2022-10-09T21:59:59Z,0.1262518927,0.1292685634,0.1249675506,0.1288402296,149308940
XLM-USD.CC,2022-10-12T21:59:59Z,0.1159952436,0.1167210685,0.115229577,0.1163897655,93890501
XLM-USD.CC,2022-10-29T21:59:59Z,0.1126483735,0.1151144376,0.1119064185,0.1135029578,131309210
XLM-USD.CC,2022-12-14T21:59:59Z,0.0839961634,0.0845678994,0.0823798394,0.0830137892,46514963
XLM-USD.CC,2023-01-18T21:59:59Z,0.0864086732,0.0889295276,0.0824987117,0.082583031,80965057
XLM-USD.CC,2023-02-04T21:59:59Z,0.0928276602,0.0939791498,0.0923083641,0.093032606,43999885
XLM-USD.CC,2023-02-12T21:59:59Z,0.0862755043,0.0871609863,0.0846756036,0.0850660867,41728132
XLM-USD.CC,2023-02-16T21:59:59Z,0.0901666989,0.0910703408,0.086609175,0.0866267791,86773947
XLM-USD.CC,2023-03-10T21:59:59Z,0.0770925665,0.0785148046,0.0747780164,0.0781549123,68859084
XLM-USD.CC,2023-04-09T21:59:59Z,0.1044141017,0.1054831326,0.1029172115,0.104812675,39384506
XLM-USD.CC,2023-04-10T21:59:59Z,0.1048163898,0.1058666908,0.1026051064,0.1057280603,45568049
XLM-USD.CC,2023-04-26T21:59:59Z,0.0949167056,0.0969243935,0.0911245227,0.093557537,67946115
XLM-USD.CC,2023-05-01T21:59:59Z,0.0946453744,0.0946453744,0.0918689048,0.0926369317,43612450
XLM-USD.CC,2023-05-13T21:59:59Z,0.0891131046,0.0892413869,0.0883371345,0.0883371345,24625387
XLM-USD.CC,2023-05-18T21:59:59Z,0.0885935074,0.0898487147,0.0877293812,0.0887398472,36965821
XLM-USD.CC,2023-05-26T21:59:59Z,0.0870372192,0.0882501726,0.0868469272,0.0878306353,31708977
XLM-USD.CC,2023-05-27T21:59:59Z,0.0878318411,0.0883579676,0.0876434549,0.0881362812,25535443
XLM-USD.CC,2023-06-16T21:59:59Z,0.0763184247,0.0787635068,0.0760762686,0.0774062907,43170835
XLM-USD.CC,2023-06-20T21:59:59Z,0.0799718237,0.0830502566,0.0783468024,0.0828635417,41483142
XLM-USD.CC,2023-06-24T21:59:59Z,0.089470722,0.0912279976,0.0890130599,0.0905250406,44185433
XLM-USD.CC,2023-06-27T21:59:59Z,0.0921215806,0.1031674664,0.0921215806,0.102134593,134561551
XLM-USD.CC,2023-06-28T21:59:59Z,0.1021477262,0.1056009525,0.0991809037,0.1004114067,213064721
XLM-USD.CC,2023-07-05T21:59:59Z,0.1034401381,0.1045035794,0.0996920881,0.1005997064,52031775
XLM-USD.CC,2023-07-12T21:59:59Z,0.098599022,0.098599022,0.0955750832,0.0962615708,46201787
XLM-USD.CC,2023-07-22T21:59:59Z,0.1570758526,0.1673940082,0.1553104216,0.1557838546,293617821
XLM-USD.CC,2023-08-07T21:59:59Z,0.1391252224,0.1431379127,0.1377941414,0.1429772942,153941332
XLM-USD.CC,2023-08-09T21:59:59Z,0.1431095681,0.1456820777,0.1399157507,0.1414964952,130594629
XLM-USD.CC,2023-08-10T21:59:59Z,0.1414996375,0.1416083396,0.1383587331,0.1388430593,94363290
XLM-USD.CC,2023-08-17T21:59:59Z,0.1265837699,0.1273031728,0.1075536289,0.1134215583,140498894
XLM-USD.CC,2023-08-22T21:59:59Z,0.1247869908,0.1248488014,0.1177568643,0.1207349064,98239656
XLM-USD.CC,2023-08-24T21:59:59Z,0.1273835264,0.1285588605,0.1220175314,0.1237657287,90769932
XLM-USD.CC,2023-09-02T21:59:59Z,0.1140510649,0.1143299238,0.1116409144,0.1135050217,62611315
XLM-USD.CC,2023-09-05T21:59:59Z,0.1243817997,0.1291363939,0.121622496,0.1224164395,129162821
XLM-USD.CC,2023-09-07T21:59:59Z,0.1239326258,0.1254852252,0.1219719504,0.1254852252,89315560
XLM-USD.CC,2023-09-10T21:59:59Z,0.1316342613,0.1342863889,0.1280390399,0.1337234344,153034541
XLM-USD.CC,2023-09-28T21:59:59Z,0.1124811182,0.1143584767,0.1122767579,0.1141913543,42137987
XLM-USD.CC,2023-09-30T21:59:59Z,0.1128406992,0.1128406992,0.1111309784,0.1123306403,49527677
XLM-USD.CC,2023-10-05T21:59:59Z,0.1125617581,0.1125617581,0.1105488615,0.1107249303,43138023
XLM-USD.CC,2024-02-02T21:59:59Z,0.1098627703,0.1108883058,0.109026852,0.1103600065,59801501
XLM-USD.CC,2022-06-01T21:59:59Z,0.1501923922,0.1505981245,0.1342911689,0.137073488,249828012
XLM-USD.CC,2022-06-05T21:59:59Z,0.1434618865,0.1472943471,0.1415727582,0.1436958248,160459187
XLM-USD.CC,2022-06-10T21:59:59Z,0.1399142138,0.1408586676,0.1325963688,0.1331464514,163133544
XLM-USD.CC,2022-06-11T21:59:59Z,0.1331374242,0.1352984896,0.1230920048,0.1251041414,166703348
XLM-USD.CC,2022-06-14T21:59:59Z,0.1065466132,0.1149842131,0.1008009446,0.1129203617,256922676
XLM-USD.CC,2022-06-23T21:59:59Z,0.1132797267,0.118813854,0.1131035063,0.1179919554,161075206
XLM-USD.CC,2022-07-08T21:59:59Z,0.1139523819,0.118124788,0.1121474238,0.1133244032,173028251
XLM-USD.CC,2022-07-12T21:59:59Z,0.101437113,0.1033982406,0.1005355714,0.1005472093,117798486
XLM-USD.CC,2022-09-03T21:59:59Z,0.104447112,0.1056733282,0.1041378202,0.1052821515,67323191
XLM-USD.CC,2022-10-19T21:59:59Z,0.1124341766,0.1131555229,0.1105782824,0.1107489355,84191872
XLM-USD.CC,2022-10-28T21:59:59Z,0.1112468549,0.1132390832,0.1096023391,0.1126465692,96194088
XLM-USD.CC,2022-11-02T21:59:59Z,0.1099190443,0.1105676792,0.1066685959,0.1076383814,108751988
XLM-USD.CC,2022-11-07T21:59:59Z,0.109175037,0.1108087071,0.1082029622,0.1097952756,89495271
XLM-USD.CC,2022-11-15T21:59:59Z,0.0911138617,0.0944519183,0.0906450323,0.0924178982,85032567
XLM-USD.CC,2022-12-07T21:59:59Z,0.0861103204,0.0861103204,0.0835598605,0.084283468,42437133
XLM-USD.CC,2022-12-25T21:59:59Z,0.0743871334,0.0745019931,0.072985928,0.0738561809,27720364
XLM-USD.CC,2023-01-02T21:59:59Z,0.0725189918,0.074293236,0.071320356,0.073718193,59178367
XLM-USD.CC,2023-01-25T21:59:59Z,0.0905115839,0.0938276381,0.0891772414,0.0924640499,71658730
XLM-USD.CC,2023-02-11T21:59:59Z,0.0856841968,0.0867173751,0.0853019546,0.0862743546,34026038
XLM-USD.CC,2023-06-06T21:59:59Z,0.0879001869,0.0897477355,0.0867965155,0.0896852801,46764076
XLM-USD.CC,2023-06-22T21:59:59Z,0.0867898456,0.0891969096,0.0860102002,0.0866973429,55362946
XLM-USD.CC,2023-06-26T21:59:59Z,0.0916395095,0.0925829472,0.0907009812,0.0921241585,44934642
XLM-USD.CC,2023-07-04T21:59:59Z,0.1057517891,0.106381113,0.103241574,0.1034322999,45796729
XLM-USD.CC,2023-07-06T21:59:59Z,0.1005924457,0.1021530608,0.096000832,0.096000832,57050713
XLM-USD.CC,2023-07-18T21:59:59Z,0.1289486439,0.1330473639,0.1254210393,0.1329365778,174862280
XLM-USD.CC,2023-07-23T21:59:59Z,0.1557833747,0.1606231099,0.1529143479,0.1560803496,202625789
XLM-USD.CC,2023-07-31T21:59:59Z,0.1566777081,0.1576071011,0.1490552359,0.1503636024,139055383
XLM-USD.CC,2023-08-06T21:59:59Z,0.1390365171,0.1446698348,0.1386647521,0.1391299514,122923949
XLM-USD.CC,2023-08-13T21:59:59Z,0.1378459267,0.1404845618,0.1376428262,0.1378994656,68337199
XLM-USD.CC,2023-08-19T21:59:59Z,0.1167606461,0.1248801858,0.1167015194,0.1236312522,101967515
XLM-USD.CC,2023-08-23T21:59:59Z,0.1207338689,0.1288632531,0.1199583462,0.1273758623,123807063
XLM-USD.CC,2023-08-31T21:59:59Z,0.1204222083,0.1208395264,0.1141197046,0.114984803,90982467
XLM-USD.CC,2023-09-18T21:59:59Z,0.1161774323,0.1193355568,0.1155672107,0.1180530725,57489207
XLM-USD.CC,2023-10-19T21:59:59Z,0.1032757447,0.1075876908,0.1024874089,0.1073587142,82404950
XLM-USD.CC,2023-11-03T21:59:59Z,0.1197768834,0.1239464569,0.1168163774,0.1225356032,117947727
XLM-USD.CC,2023-11-08T21:59:59Z,0.1266881047,0.1287291058,0.1257107432,0.1279095723,103803323
XLM-USD.CC,2023-11-16T21:59:59Z,0.121662506,0.1231228134,0.1171268454,0.1185415977,121240373
XLM-USD.CC,2023-12-02T21:59:59Z,0.1197891719,0.1217259937,0.1194810796,0.1216325103,64446469
XLM-USD.CC,2023-12-11T21:59:59Z,0.1329916962,0.1345521958,0.1208281145,0.1234925206,149544632
XLM-USD.CC,2023-12-18T21:59:59Z,0.1222187445,0.1223863778,0.1167826183,0.1211617817,99986158
XLM-USD.CC,2023-12-24T21:59:59Z,0.1266865112,0.1279164205,0.1247888984,0.1261291106,81224039
PL.COMM,2023-03-23T21:59:59Z,991.4,999.0,979.3,992.9,16280
PL.COMM,2022-07-12T21:59:59Z,859.0,859.0,825.8,828.1,16173
PL.COMM,2023-04-03T21:59:59Z,1001.0,1009.2,987.1,996.4,15604
PL.COMM,2023-07-26T21:59:59Z,978.7,979.1,959.6,972.0,14880
PL.COMM,2022-12-07T21:59:59Z,1012.8,1014.0,1006.4,1011.5,458
PL.COMM,2023-04-06T21:59:59Z,1009.2,1021.7,1004.3,1016.8,10670
PL.COMM,2023-11-13T21:59:59Z,845.8,868.8,844.6,863.6,25228
PL.COMM,2023-12-11T21:59:59Z,920.5,931.8,914.2,915.7,19885
PL.COMM,2024-01-11T21:59:59Z,929.4,941.7,918.0,919.6,22923
PL.COMM,2022-07-26T21:59:59Z,869.6,881.4,858.5,864.4,11166
PL.COMM,2022-07-15T21:59:59Z,823.8,834.4,814.1,830.9,11050
PL.COMM,2022-09-16T21:59:59Z,901.4,907.7,880.5,901.0,19071
PL.COMM,2022-08-15T21:59:59Z,964.0,966.0,919.5,933.6,17398
PL.COMM,2022-08-17T21:59:59Z,933.0,939.0,914.8,919.3,13832
PL.COMM,2022-08-26T21:59:59Z,874.9,876.9,850.9,855.3,16069
PL.COMM,2023-04-13T21:59:59Z,1029.1,1070.0,1023.4,1065.5,22314
PL.COMM,2022-06-02T21:59:59Z,996.0,1029.2,988.3,1028.4,20715
PL.COMM,2022-06-09T21:59:59Z,1008.6,1010.1,969.4,975.9,19485
PL.COMM,2022-10-05T21:59:59Z,940.0,940.0,903.1,914.6,21233
PL.COMM,2022-11-23T21:59:59Z,1004.7,1009.1,996.8,996.8,532
PL.COMM,2023-05-23T21:59:59Z,1076.8,1079.4,1057.1,1057.6,14560
PL.COMM,2023-08-25T21:59:59Z,940.6,955.7,936.8,948.2,22391
PL.COMM,2023-10-12T21:59:59Z,895.9,902.6,871.1,875.8,23685
PL.COMM,2023-12-07T21:59:59Z,892.3,919.1,890.0,912.0,25584
PL.COMM,2022-07-21T21:59:59Z,841.8,864.4,831.1,858.7,13925
PL.COMM,2023-06-13T21:59:59Z,996.8,1003.0,978.7,981.9,21103
PL.COMM,2023-06-16T21:59:59Z,994.8,1002.6,977.9,987.3,20988
PL.COMM,2023-06-23T21:59:59Z,923.6,931.6,919.4,923.7,20639
PL.COMM,2023-12-26T21:59:59Z,980.0,988.2,975.1,982.4,8494
PL.COMM,2023-01-17T21:59:59Z,1071.2,1073.8,1044.1,1046.9,23328
PL.COMM,2023-01-27T21:59:59Z,1025.1,1029.6,1004.1,1016.8,18148
PL.COMM,2023-01-31T21:59:59Z,1017.5,1026.7,996.9,1021.1,21104
PL.COMM,2022-10-18T21:59:59Z,915.0,925.1,902.4,907.3,15047
PL.COMM,2022-10-04T21:59:59Z,900.5,941.2,899.6,933.7,25353
PL.COMM,2023-04-14T21:59:59Z,1062.1,1071.1,1046.7,1054.0,19000
PL.COMM,2023-07-07T21:59:59Z,908.7,924.6,906.0,918.5,16844
PL.COMM,2022-11-01T21:59:59Z,952.7,955.2,950.5,950.5,326
PL.COMM,2023-11-06T21:59:59Z,941.6,943.0,912.7,917.6,24905
PL.COMM,2023-05-29T21:59:59Z,1031.2,1035.8,1030.8,1034.8,4637
